state,district,year_month,pincode,age_0_5,age_5_17,age_18_greater
Nagaland,Zunheboto,2025-09,3990084,1,4,1
Nagaland,Zunheboto,2025-10,3194478,5,8,2
Nagaland,Zunheboto,2025-11,4790170,2,7,0
Nagaland,Zunheboto,2025-12,3192968,1,10,0
Nagaland,Zunheboto,NaT,77426622,62,208,11
Odisha,Angul,2025-01,18977878,75,10,0
Odisha,Angul,2025-02,25810038,91,15,0
Odisha,Angul,2025-03,22773516,91,18,1
Odisha,Angul,2025-04,14423360,49,15,0
Odisha,Angul,2025-05,19737185,60,7,0
Odisha,Angul,2025-06,22014539,89,18,0
Odisha,Angul,2025-07,13664256,19,11,0
Odisha,Angul,2025-08,25809954,105,15,0
Odisha,Angul,2025-09,27328270,96,15,0
Odisha,Angul,2025-10,23532730,90,10,0
Odisha,Angul,2025-11,27328281,81,15,0
Odisha,Angul,2025-12,23532723,72,16,0
Odisha,Angul,NaT,558711767,1665,248,13
Odisha,Anugal,NaT,2277357,1,2,0
Odisha,Anugul,2025-01,6072897,12,2,0
Odisha,Anugul,2025-02,6072952,7,2,0
Odisha,Anugul,2025-03,3795531,5,0,0
Odisha,Anugul,2025-04,759119,0,1,0
Odisha,Anugul,2025-05,3795631,4,2,0
Odisha,Anugul,2025-06,3795530,5,2,0
Odisha,Anugul,2025-07,2277382,1,2,0
Odisha,Anugul,2025-08,3036513,5,0,0
Odisha,Anugul,2025-09,5313870,7,0,0
Odisha,Anugul,2025-10,3795654,4,1,0
Odisha,Anugul,2025-11,759128,2,0,0
Odisha,Anugul,2025-12,4554673,5,3,0
Odisha,Anugul,NaT,56175100,72,12,0
Odisha,Balangir,2025-01,28380215,138,30,2
Odisha,Balangir,2025-02,39885795,183,36,1
Odisha,Balangir,2025-03,31448387,123,30,14
Odisha,Balangir,2025-04,18408803,105,17,0
Odisha,Balangir,2025-05,29147346,99,26,1
Odisha,Balangir,2025-06,32982485,106,25,3
Odisha,Balangir,2025-07,13039689,20,8,0
Odisha,Balangir,2025-08,27613121,150,40,0
Odisha,Balangir,2025-09,31448377,150,31,0
Odisha,Balangir,2025-10,33749510,108,39,0
Odisha,Balangir,2025-11,34516540,123,20,1
Odisha,Balangir,2025-12,30681249,101,16,4
Odisha,Balangir,NaT,796948469,2848,606,30
Odisha,Baleshwar,2025-01,13608919,13,7,0
Odisha,Baleshwar,2025-02,22682330,36,12,0
Odisha,Baleshwar,2025-03,9072558,14,3,0
Odisha,Baleshwar,2025-04,9072502,18,4,0
Odisha,Baleshwar,2025-05,15877939,20,7,0
Odisha,Baleshwar,2025-06,11340746,19,6,0
Odisha,Baleshwar,2025-07,4536208,3,3,0
Odisha,Baleshwar,2025-08,18901084,23,11,0
Odisha,Baleshwar,2025-09,12852609,17,5,0
Odisha,Baleshwar,2025-10,18901217,34,6,0
Odisha,Baleshwar,2025-11,12853700,19,2,0
Odisha,Baleshwar,2025-12,9828667,12,8,0
Odisha,Baleshwar,NaT,319809065,413,130,0
Odisha,Baleswar,2025-01,43850716,159,27,0
Odisha,Baleswar,2025-02,54435501,228,56,0
Odisha,Baleswar,2025-03,40826226,111,17,0
Odisha,Baleswar,2025-04,29485761,122,19,1
Odisha,Baleswar,2025-05,46875099,101,29,0
Odisha,Baleswar,2025-06,45362784,137,38,0
Odisha,Baleswar,2025-07,15876824,33,12,0
Odisha,Baleswar,2025-08,53679234,167,44,0
Odisha,Baleswar,2025-09,56703521,194,39,0
Odisha,Baleswar,2025-10,55191515,184,44,0
Odisha,Baleswar,2025-11,58971588,165,44,0
Odisha,Baleswar,2025-12,40826364,144,35,0
Odisha,Baleswar,NaT,1177162877,3119,743,3
Odisha,Bargarh,2025-01,27649705,126,28,0
Odisha,Bargarh,2025-02,32257934,227,51,0
Odisha,Bargarh,2025-03,29185645,121,22,0
Odisha,Bargarh,2025-04,17665121,48,11,0
Odisha,Bargarh,2025-05,25345797,58,14,0
Odisha,Bargarh,2025-06,27649834,129,25,0
Odisha,Bargarh,2025-07,11520830,33,7,0
Odisha,Bargarh,2025-08,32258218,191,25,0
Odisha,Bargarh,2025-09,31490089,137,24,0
Odisha,Bargarh,2025-10,33026161,149,31,0
Odisha,Bargarh,2025-11,30721882,121,25,0
Odisha,Bargarh,2025-12,29185973,132,42,0
Odisha,Bargarh,NaT,693548462,2857,513,3
Odisha,Baudh,2025-01,3048067,6,3,0
Odisha,Baudh,2025-02,3810111,5,3,0
Odisha,Baudh,2025-03,3048079,5,1,0
Odisha,Baudh,2025-04,762017,1,0,0
Odisha,Baudh,2025-05,2286064,4,0,0
Odisha,Baudh,2025-06,1524034,2,1,0
Odisha,Baudh,2025-07,1524046,3,0,0
Odisha,Baudh,2025-08,2286051,5,0,0
Odisha,Baudh,2025-09,3048078,4,2,0
Odisha,Baudh,2025-10,1524034,2,2,0
Odisha,Baudh,2025-11,5334133,8,2,0
Odisha,Baudh,2025-12,3048069,9,1,0
Odisha,Baudh,NaT,60961585,84,18,0
Odisha,Bhadrak,2025-01,31757573,104,49,0
Odisha,Bhadrak,2025-02,43855613,142,70,0
Odisha,Bhadrak,2025-03,32513643,75,23,1
Odisha,Bhadrak,2025-04,19659365,37,28,0
Odisha,Bhadrak,2025-05,34781989,71,27,0
Odisha,Bhadrak,2025-06,34782099,111,31,2
Odisha,Bhadrak,2025-07,9829691,24,6,0
Odisha,Bhadrak,2025-08,37050416,127,41,0
Odisha,Bhadrak,2025-09,37050418,124,41,0
Odisha,Bhadrak,2025-10,36294221,112,38,0
Odisha,Bhadrak,2025-11,38561631,112,44,0
Odisha,Bhadrak,2025-12,37806591,95,33,5
Odisha,Bhadrak,NaT,883155576,2235,706,6
Odisha,Boudh,2025-01,9906236,49,6,0
Odisha,Boudh,2025-02,14478348,41,5,0
Odisha,Boudh,2025-03,12192299,42,5,0
Odisha,Boudh,2025-04,7620179,37,5,0
Odisha,Boudh,2025-05,8382210,22,4,0
Odisha,Boudh,2025-06,12192295,24,7,0
Odisha,Boudh,2025-07,3810092,6,2,0
Odisha,Boudh,2025-08,10668260,41,6,0
Odisha,Boudh,2025-09,13714343,43,14,0
Odisha,Boudh,2025-10,14478334,50,12,0
Odisha,Boudh,2025-11,16002387,32,13,0
Odisha,Boudh,2025-12,11428271,39,7,0
Odisha,Boudh,NaT,288040811,751,159,2
Odisha,Cuttack,2025-01,41462491,90,35,0
Odisha,Cuttack,2025-02,64833849,195,47,0
Odisha,Cuttack,2025-03,36940508,69,18,0
Odisha,Cuttack,2025-04,35431042,66,22,0
Odisha,Cuttack,2025-05,37695906,95,15,0
Odisha,Cuttack,2025-06,54282407,150,26,0
Odisha,Cuttack,2025-07,20355126,44,11,0
Odisha,Cuttack,2025-08,55786775,145,39,0
Odisha,Cuttack,2025-09,60311137,148,39,2
Odisha,Cuttack,2025-10,52772029,127,30,0
Odisha,Cuttack,2025-11,58045863,109,44,0
Odisha,Cuttack,2025-12,44475694,114,38,1
Odisha,Cuttack,NaT,1168498533,2688,661,12
Odisha,Debagarh,2025-01,6913022,27,2,0
Odisha,Debagarh,2025-02,6913015,22,1,0
Odisha,Debagarh,2025-03,6144906,19,3,0
Odisha,Debagarh,2025-04,2304336,7,4,1
Odisha,Debagarh,2025-05,6912999,21,0,0
Odisha,Debagarh,2025-06,6144905,25,2,0
Odisha,Debagarh,2025-07,768108,2,0,0
Odisha,Debagarh,2025-08,6144901,26,3,0
Odisha,Debagarh,2025-09,5376785,20,2,0
Odisha,Debagarh,2025-10,6913013,29,5,1
Odisha,Debagarh,2025-11,7681113,26,3,0
Odisha,Debagarh,2025-12,5376786,22,2,0
Odisha,Debagarh,NaT,145941359,530,68,3
Odisha,Dhenkanal,2025-01,18216939,76,20,0
Odisha,Dhenkanal,2025-02,20493941,59,17,0
Odisha,Dhenkanal,2025-03,22011981,43,15,1
Odisha,Dhenkanal,2025-04,14421694,50,15,0
Odisha,Dhenkanal,2025-05,12144627,19,8,0
Odisha,Dhenkanal,2025-06,25048360,77,19,0
Odisha,Dhenkanal,2025-07,3036308,4,1,0
Odisha,Dhenkanal,2025-08,22771283,72,18,0
Odisha,Dhenkanal,2025-09,23530044,83,17,0
Odisha,Dhenkanal,2025-10,22771365,65,15,0
Odisha,Dhenkanal,2025-11,22771053,74,13,0
Odisha,Dhenkanal,2025-12,22012243,67,17,0
Odisha,Dhenkanal,NaT,573831882,1669,350,7
Odisha,Gajapati,2025-01,14462028,53,10,0
Odisha,Gajapati,2025-02,19028879,94,20,0
Odisha,Gajapati,2025-03,13700999,65,13,0
Odisha,Gajapati,2025-04,12178576,61,6,2
Odisha,Gajapati,2025-05,16745252,45,16,0
Odisha,Gajapati,2025-06,15984257,51,12,0
Odisha,Gajapati,2025-07,7611515,13,2,0
Odisha,Gajapati,2025-08,12939609,61,7,0
Odisha,Gajapati,2025-09,15223013,65,9,0
Odisha,Gajapati,2025-10,16745644,70,9,0
Odisha,Gajapati,2025-11,19790304,54,12,0
Odisha,Gajapati,2025-12,11417184,45,9,0
Odisha,Gajapati,NaT,354696661,981,193,16
Odisha,Ganjam,2025-01,63160723,229,27,0
Odisha,Ganjam,2025-02,97404575,354,44,0
Odisha,Ganjam,2025-03,60119540,126,30,2
Odisha,Ganjam,2025-04,46420409,153,35,0
Odisha,Ganjam,2025-05,57833941,118,16,0
Odisha,Ganjam,2025-06,75330527,175,26,1
Odisha,Ganjam,2025-07,33480499,60,11,0
Odisha,Ganjam,2025-08,74573056,211,27,1
Odisha,Ganjam,2025-09,80662701,230,38,0
Odisha,Ganjam,2025-10,85987584,185,32,0
Odisha,Ganjam,2025-11,82946470,210,30,1
Odisha,Ganjam,2025-12,66963994,155,27,0
Odisha,Ganjam,NaT,1767714164,4503,653,4
Odisha,Jagatsinghapur,2025-01,21869789,39,11,2
Odisha,Jagatsinghapur,2025-02,28656888,114,9,0
Odisha,Jagatsinghapur,2025-03,17345007,36,4,0
Odisha,Jagatsinghapur,2025-04,12820292,28,10,0
Odisha,Jagatsinghapur,2025-05,23378014,55,9,0
Odisha,Jagatsinghapur,2025-06,25640475,71,11,1
Odisha,Jagatsinghapur,2025-07,8295382,16,2,1
Odisha,Jagatsinghapur,2025-08,24132038,54,8,0
Odisha,Jagatsinghapur,2025-09,24131931,59,4,0
Odisha,Jagatsinghapur,2025-10,24886045,56,4,0
Odisha,Jagatsinghapur,2025-11,21869572,45,10,0
Odisha,Jagatsinghapur,2025-12,18853257,46,11,0
Odisha,Jagatsinghapur,NaT,619891876,2202,211,20
Odisha,Jagatsinghpur,2025-01,6787137,12,0,0
Odisha,Jagatsinghpur,2025-02,10557813,30,3,0
Odisha,Jagatsinghpur,2025-03,6787077,9,2,0
Odisha,Jagatsinghpur,2025-04,3770638,6,2,0
Odisha,Jagatsinghpur,2025-05,6032988,6,2,0
Odisha,Jagatsinghpur,2025-06,8295383,11,3,0
Odisha,Jagatsinghpur,2025-07,3770659,6,1,0
Odisha,Jagatsinghpur,2025-08,6787043,12,2,0
Odisha,Jagatsinghpur,2025-09,6787053,11,2,0
Odisha,Jagatsinghpur,2025-10,8295353,10,5,0
Odisha,Jagatsinghpur,2025-11,9049479,18,1,0
Odisha,Jagatsinghpur,2025-12,7541251,10,3,0
Odisha,Jagatsinghpur,NaT,234533232,485,42,0
Odisha,Jajapur,2025-01,23401317,68,19,0
Odisha,Jajapur,2025-02,42272485,93,22,0
Odisha,Jajapur,2025-03,19628437,31,7,0
Odisha,Jajapur,2025-04,17364118,36,8,0
Odisha,Jajapur,2025-05,30197743,62,13,0
Odisha,Jajapur,2025-06,27177549,69,10,0
Odisha,Jajapur,2025-07,10570231,21,5,0
Odisha,Jajapur,2025-08,32461774,82,18,0
Odisha,Jajapur,2025-09,36232314,70,17,0
Odisha,Jajapur,2025-10,30951378,49,16,0
Odisha,Jajapur,2025-11,24909464,39,14,0
Odisha,Jajapur,2025-12,22648051,37,12,0
Odisha,Jajapur,NaT,673394939,1357,320,2
Odisha,Jajpur,2025-01,30198852,60,20,1
Odisha,Jajpur,2025-02,33222351,79,15,0
Odisha,Jajpur,2025-03,24156306,31,10,3
Odisha,Jajpur,2025-04,15095068,24,7,0
Odisha,Jajpur,2025-05,32459597,73,13,0
Odisha,Jajpur,2025-06,32459866,57,21,2
Odisha,Jajpur,2025-07,12077685,23,2,0
Odisha,Jajpur,2025-08,28685872,56,15,1
Odisha,Jajpur,2025-09,39259371,83,14,0
Odisha,Jajpur,2025-10,34726129,72,13,0
Odisha,Jajpur,2025-11,24156956,50,12,0
Odisha,Jajpur,2025-12,21891430,48,16,0
Odisha,Jajpur,NaT,680932257,1335,309,42
Odisha,Jharsuguda,2025-01,11523208,26,3,0
Odisha,Jharsuguda,2025-02,12291402,29,5,0
Odisha,Jharsuguda,2025-03,16132535,41,4,0
Odisha,Jharsuguda,2025-04,6913908,12,2,0
Odisha,Jharsuguda,2025-05,12291417,27,3,0
Odisha,Jharsuguda,2025-06,9986772,20,3,0
Odisha,Jharsuguda,2025-07,7682176,12,1,0
Odisha,Jharsuguda,2025-08,12291451,34,0,0
Odisha,Jharsuguda,2025-09,16132505,41,1,0
Odisha,Jharsuguda,2025-10,18437156,38,2,0
Odisha,Jharsuguda,2025-11,13059607,30,5,0
Odisha,Jharsuguda,2025-12,9986767,27,2,0
Odisha,Jharsuguda,NaT,304981216,734,55,0
Odisha,Kalahandi,2025-01,25279118,139,51,0
Odisha,Kalahandi,2025-02,35237716,162,54,1
Odisha,Kalahandi,2025-03,27577430,99,26,0
Odisha,Kalahandi,2025-04,21449139,97,25,1
Odisha,Kalahandi,2025-05,27577255,105,27,0
Odisha,Kalahandi,2025-06,28343308,90,31,0
Odisha,Kalahandi,2025-07,13022508,30,17,0
Odisha,Kalahandi,2025-08,25279028,120,39,2
Odisha,Kalahandi,2025-09,32173395,129,26,0
Odisha,Kalahandi,2025-10,30641495,112,37,2
Odisha,Kalahandi,2025-11,29875412,99,27,0
Odisha,Kalahandi,2025-12,30641453,106,35,4
Odisha,Kalahandi,NaT,684836270,2062,676,54
Odisha,Kandhamal,2025-01,16764322,93,17,0
Odisha,Kandhamal,2025-02,28958485,135,14,0
Odisha,Kandhamal,2025-03,20574769,102,25,0
Odisha,Kandhamal,2025-04,16003395,64,10,0
Odisha,Kandhamal,2025-05,13716143,32,9,0
Odisha,Kandhamal,2025-06,21337691,76,10,1
Odisha,Kandhamal,2025-07,9906827,20,4,0
Odisha,Kandhamal,2025-08,23622907,97,18,0
Odisha,Kandhamal,2025-09,25909030,88,16,0
Odisha,Kandhamal,2025-10,23624211,108,14,0
Odisha,Kandhamal,2025-11,27434293,102,15,0
Odisha,Kandhamal,2025-12,22861023,76,13,0
Odisha,Kandhamal,NaT,540292773,1610,273,7
Odisha,Kendrapara,2025-01,27908398,73,17,0
Odisha,Kendrapara,2025-02,42239193,129,32,0
Odisha,Kendrapara,2025-03,22627278,47,12,1
Odisha,Kendrapara,2025-04,21874007,60,22,0
Odisha,Kendrapara,2025-05,31678799,82,19,0
Odisha,Kendrapara,2025-06,37714547,96,25,0
Odisha,Kendrapara,2025-07,9050709,13,7,0
Odisha,Kendrapara,2025-08,35450271,106,21,1
Odisha,Kendrapara,2025-09,39221878,113,38,0
Odisha,Kendrapara,2025-10,36204106,100,37,0
Odisha,Kendrapara,2025-11,32434431,76,23,0
Odisha,Kendrapara,2025-12,36205686,97,26,1
Odisha,Kendrapara,NaT,821400281,2169,474,45
Odisha,Kendujhar,2025-01,33351580,151,44,0
Odisha,Kendujhar,2025-02,48505595,141,42,0
Odisha,Kendujhar,2025-03,34111853,95,30,0
Odisha,Kendujhar,2025-04,25771174,66,25,0
Odisha,Kendujhar,2025-05,37133906,93,27,0
Odisha,Kendujhar,2025-06,40172171,141,32,0
Odisha,Kendujhar,2025-07,21983136,34,12,1
Odisha,Kendujhar,2025-08,44722240,151,36,1
Odisha,Kendujhar,2025-09,45482166,158,41,0
Odisha,Kendujhar,2025-10,47752456,153,34,0
Odisha,Kendujhar,2025-11,41686993,125,45,0
Odisha,Kendujhar,2025-12,38659774,120,29,0
Odisha,Kendujhar,NaT,966413561,2902,635,13
Odisha,Khorda,2025-01,39842867,70,19,4
Odisha,Khorda,2025-02,51869555,124,29,0
Odisha,Khorda,2025-03,27820447,43,15,0
Odisha,Khorda,2025-04,23309345,37,7,0
Odisha,Khorda,2025-05,32327774,61,18,0
Odisha,Khorda,2025-06,37586634,80,21,0
Odisha,Khorda,2025-07,15036701,26,5,0
Odisha,Khorda,2025-08,40588061,112,17,1
Odisha,Khorda,2025-09,51871452,127,24,1
Odisha,Khorda,2025-10,41349095,128,18,0
Odisha,Khorda,2025-11,45858179,102,27,4
Odisha,Khorda,2025-12,39839000,85,19,4
Odisha,Khorda,NaT,1070455733,2501,435,151
Odisha,Khordha,2025-01,3759279,40,38,13
Odisha,Khordha,2025-02,9023399,10,2,0
Odisha,Khordha,2025-03,4512294,5,2,0
Odisha,Khordha,2025-04,3007158,3,1,0
Odisha,Khordha,2025-05,5263390,7,1,0
Odisha,Khordha,2025-06,8270434,10,2,0
Odisha,Khordha,2025-07,3759286,6,1,0
Odisha,Khordha,2025-08,6772282,9,1,0
Odisha,Khordha,2025-09,9021641,14,1,0
Odisha,Khordha,2025-10,7518319,11,3,0
Odisha,Khordha,2025-11,6768534,10,1,0
Odisha,Khordha,2025-12,6767425,9,2,0
Odisha,Khordha,NaT,185744168,251,43,0
Odisha,Koraput,2025-01,25211928,122,53,0
Odisha,Koraput,2025-02,34378328,164,64,0
Odisha,Koraput,2025-03,25214009,131,28,0
Odisha,Koraput,2025-04,21390862,99,23,0
Odisha,Koraput,2025-05,23684991,69,24,0
Odisha,Koraput,2025-06,28269143,99,25,0
Odisha,Koraput,2025-07,12224429,23,5,0
Odisha,Koraput,2025-08,30560202,147,58,0
Odisha,Koraput,2025-09,28270250,108,37,0
Odisha,Koraput,2025-10,29033242,107,45,0
Odisha,Koraput,2025-11,30560271,112,29,0
Odisha,Koraput,2025-12,24450157,89,47,0
Odisha,Koraput,NaT,673104139,1902,727,46
Odisha,Malkangiri,2025-01,9168641,37,17,0
Odisha,Malkangiri,2025-02,15281092,135,29,0
Odisha,Malkangiri,2025-03,11460812,74,18,0
Odisha,Malkangiri,2025-04,6876501,98,16,0
Odisha,Malkangiri,2025-05,13753004,78,9,0
Odisha,Malkangiri,2025-06,10696781,117,28,0
Odisha,Malkangiri,2025-07,4584270,15,2,0
Odisha,Malkangiri,2025-08,12224862,115,23,0
Odisha,Malkangiri,2025-09,12224825,132,29,0
Odisha,Malkangiri,2025-10,9932685,132,24,0
Odisha,Malkangiri,2025-11,14517046,122,22,0
Odisha,Malkangiri,2025-12,11460826,115,25,1
Odisha,Malkangiri,NaT,253666341,1163,244,3
Odisha,Mayurbhanj,2025-01,70404713,256,99,0
Odisha,Mayurbhanj,2025-02,81760521,306,89,0
Odisha,Mayurbhanj,2025-03,58291761,147,44,2
Odisha,Mayurbhanj,2025-04,44664872,148,34,0
Odisha,Mayurbhanj,2025-05,65863535,153,51,0
Odisha,Mayurbhanj,2025-06,70404693,198,59,1
Odisha,Mayurbhanj,2025-07,21954552,37,9,0
Odisha,Mayurbhanj,2025-08,74944869,279,87,0
Odisha,Mayurbhanj,2025-09,81002469,299,69,1
Odisha,Mayurbhanj,2025-10,71919661,264,62,0
Odisha,Mayurbhanj,2025-11,73433937,200,71,0
Odisha,Mayurbhanj,2025-12,63591359,201,64,0
Odisha,Mayurbhanj,NaT,1538316000,3739,1122,31
Odisha,Nabarangapur,2025-01,21393936,319,145,12
Odisha,Nabarangapur,2025-02,22157967,136,82,0
Odisha,Nabarangapur,2025-03,21393919,133,47,1
Odisha,Nabarangapur,2025-04,16045440,89,56,0
Odisha,Nabarangapur,2025-05,19101697,107,35,1
Odisha,Nabarangapur,2025-06,21393933,133,65,4
Odisha,Nabarangapur,2025-07,9168834,25,15,0
Odisha,Nabarangapur,2025-08,17573561,146,74,0
Odisha,Nabarangapur,2025-09,21393939,144,83,0
Odisha,Nabarangapur,2025-10,20629878,176,69,0
Odisha,Nabarangapur,2025-11,22157997,134,69,0
Odisha,Nabarangapur,2025-12,15281355,85,64,0
Odisha,Nabarangapur,NaT,476015184,2547,1186,47
Odisha,Nabarangpur,2025-01,764074,327,103,12
Odisha,Nayagarh,2025-01,21810164,62,7,0
Odisha,Nayagarh,2025-02,30834884,116,18,0
Odisha,Nayagarh,2025-03,17297696,42,6,0
Odisha,Nayagarh,2025-04,18801867,62,10,0
Odisha,Nayagarh,2025-05,24066381,41,11,0
Odisha,Nayagarh,2025-06,23314256,41,10,6
Odisha,Nayagarh,2025-07,7520724,14,0,0
Odisha,Nayagarh,2025-08,23314253,79,17,0
Odisha,Nayagarh,2025-09,25570507,80,9,0
Odisha,Nayagarh,2025-10,27074636,82,9,0
Odisha,Nayagarh,2025-11,24066356,52,7,0
Odisha,Nayagarh,2025-12,19553908,44,3,0
Odisha,Nayagarh,NaT,525698735,1365,164,5
Odisha,Nuapada,2025-01,9193291,57,17,0
Odisha,Nuapada,2025-02,10725518,96,26,0
Odisha,Nuapada,2025-03,11491637,70,12,0
Odisha,Nuapada,2025-04,6894982,79,12,0
Odisha,Nuapada,2025-05,10725532,66,15,0
Odisha,Nuapada,2025-06,11491623,46,13,0
Odisha,Nuapada,2025-07,4596641,15,3,0
Odisha,Nuapada,2025-08,9193303,48,13,0
Odisha,Nuapada,2025-09,12257743,65,14,0
Odisha,Nuapada,2025-10,9959396,52,8,0
Odisha,Nuapada,2025-11,9959414,64,14,0
Odisha,Nuapada,2025-12,7661092,39,12,0
Odisha,Nuapada,NaT,243622395,1004,258,2
Odisha,Puri,2025-01,25571904,75,28,0
Odisha,Puri,2025-02,36101016,109,26,0
Odisha,Puri,2025-03,21059680,40,13,0
Odisha,Puri,2025-04,20307915,66,11,0
Odisha,Puri,2025-05,25570133,44,10,0
Odisha,Puri,2025-06,27828097,75,16,1
Odisha,Puri,2025-07,12783822,34,5,0
Odisha,Puri,2025-08,31586765,106,22,0
Odisha,Puri,2025-09,29334232,84,12,0
Odisha,Puri,2025-10,32340678,79,17,0
Odisha,Puri,2025-11,35348537,102,23,0
Odisha,Puri,2025-12,27828302,66,10,0
Odisha,Puri,NaT,718980650,2079,355,3
Odisha,Rayagada,2025-01,18360490,69,30,0
Odisha,Rayagada,2025-02,20654548,94,45,0
Odisha,Rayagada,2025-03,15300366,55,23,0
Odisha,Rayagada,2025-04,10710290,42,13,0
Odisha,Rayagada,2025-05,17595433,38,14,0
Odisha,Rayagada,2025-06,16065371,49,15,0
Odisha,Rayagada,2025-07,4590114,6,3,0
Odisha,Rayagada,2025-08,17595423,109,24,0
Odisha,Rayagada,2025-09,22950634,86,25,0
Odisha,Rayagada,2025-10,19124510,88,24,0
Odisha,Rayagada,2025-11,22185563,92,16,0
Odisha,Rayagada,2025-12,14535364,59,10,1
Odisha,Rayagada,NaT,417692670,1583,430,2
Odisha,Sambalpur,2025-01,24579830,81,15,0
Odisha,Sambalpur,2025-02,30723991,93,15,0
Odisha,Sambalpur,2025-03,23811170,69,7,0
Odisha,Sambalpur,2025-04,14594137,45,10,0
Odisha,Sambalpur,2025-05,24579244,52,8,0
Odisha,Sambalpur,2025-06,26115810,72,16,0
Odisha,Sambalpur,2025-07,6912999,17,2,0
Odisha,Sambalpur,2025-08,19971309,60,12,0
Odisha,Sambalpur,2025-09,24579488,89,9,0
Odisha,Sambalpur,2025-10,30724117,87,13,0
Odisha,Sambalpur,2025-11,22275333,63,6,0
Odisha,Sambalpur,2025-12,14594161,40,5,0
Odisha,Sambalpur,NaT,554574860,1466,199,1
Odisha,Sonapur,2025-01,9204336,51,8,0
Odisha,Sonapur,2025-02,13039556,61,12,0
Odisha,Sonapur,2025-03,8437341,47,7,0
Odisha,Sonapur,2025-04,7670261,33,4,0
Odisha,Sonapur,2025-05,12272488,42,9,0
Odisha,Sonapur,2025-06,6903287,21,6,0
Odisha,Sonapur,2025-07,2301057,3,0,0
Odisha,Sonapur,2025-08,9204416,48,9,0
Odisha,Sonapur,2025-09,9971434,49,11,0
Odisha,Sonapur,2025-10,13039508,57,14,0
Odisha,Sonapur,2025-11,11505472,45,9,0
Odisha,Sonapur,2025-12,10738449,51,5,0
Odisha,Sonapur,NaT,239313452,758,127,1
Odisha,Subarnapur,2025-01,5369157,9,3,0
Odisha,Subarnapur,2025-02,6136178,10,1,0
Odisha,Subarnapur,2025-03,3068076,8,0,0
Odisha,Subarnapur,2025-04,3068122,5,2,0
Odisha,Subarnapur,2025-05,9204315,14,4,0
Odisha,Subarnapur,2025-06,6136227,11,0,0
Odisha,Subarnapur,2025-07,2301060,5,0,0
Odisha,Subarnapur,2025-08,4602138,12,1,0
Odisha,Subarnapur,2025-09,5369209,13,0,0
Odisha,Subarnapur,2025-10,7670239,11,1,0
Odisha,Subarnapur,2025-11,6903240,15,3,0
Odisha,Subarnapur,2025-12,6136197,10,2,0
Odisha,Subarnapur,NaT,122723710,216,43,0
Odisha,Sundargarh,2025-01,12314395,17,3,0
Odisha,Sundargarh,2025-02,17705404,22,6,0
Odisha,Sundargarh,2025-03,9238263,12,1,0
Odisha,Sundargarh,2025-04,3847083,6,2,0
Odisha,Sundargarh,2025-05,8470208,13,0,0
Odisha,Sundargarh,2025-06,10006328,15,1,0
Odisha,Sundargarh,2025-07,1540018,2,1,0
Odisha,Sundargarh,2025-08,12316279,18,5,0
Odisha,Sundargarh,2025-09,13851388,24,6,0
Odisha,Sundargarh,2025-10,13081261,20,4,0
Odisha,Sundargarh,2025-11,14625459,17,3,0
Odisha,Sundargarh,2025-12,7697220,9,1,0
Odisha,Sundargarh,NaT,245540902,311,72,0
Odisha,Sundergarh,2025-01,40030462,141,27,0
Odisha,Sundergarh,2025-02,50809884,119,22,0
Odisha,Sundergarh,2025-03,40029499,95,19,0
Odisha,Sundergarh,2025-04,25401964,82,12,0
Odisha,Sundergarh,2025-05,29254075,60,10,0
Odisha,Sundergarh,2025-06,32333182,79,16,0
Odisha,Sundergarh,2025-07,17704577,26,4,0
Odisha,Sundergarh,2025-08,43111611,129,26,0
Odisha,Sundergarh,2025-09,44643463,116,22,0
Odisha,Sundergarh,2025-10,39256449,99,25,1
Odisha,Sundergarh,2025-11,48499684,103,10,0
Odisha,Sundergarh,2025-12,37719276,89,22,0
Odisha,Sundergarh,NaT,1004556530,2203,425,18
Orissa,Anugul,2025-01,1518144,2,0,0
Orissa,Anugul,2025-02,2277331,3,0,0
Orissa,Anugul,2025-04,1518244,2,0,0
Orissa,Anugul,2025-08,1518246,2,0,0
Orissa,Anugul,2025-09,759128,1,0,0
Orissa,Anugul,2025-10,1518271,1,1,0
Orissa,Anugul,2025-12,3036492,4,0,0
Orissa,Anugul,NaT,26569219,27,8,0
Orissa,Balangir,2025-01,8437359,15,3,0
Orissa,Balangir,2025-02,9204300,14,6,0
Orissa,Balangir,2025-03,7670434,12,1,0
Orissa,Balangir,2025-04,5369256,11,0,0
Orissa,Balangir,2025-05,8437388,12,5,0
Orissa,Balangir,2025-06,5369231,9,3,0
Orissa,Balangir,2025-07,3068114,1,3,0
Orissa,Balangir,2025-08,4602200,9,4,0
Orissa,Balangir,2025-09,9971524,17,7,0
Orissa,Balangir,2025-10,6903243,7,3,0
Orissa,Balangir,2025-11,6136280,5,4,0
Orissa,Balangir,2025-12,6903275,7,3,0
Orissa,Balangir,NaT,161076858,209,66,0
Orissa,Baleshwar,2025-01,6048324,9,2,0
Orissa,Baleshwar,2025-02,7560309,11,2,0
Orissa,Baleshwar,2025-03,6048186,8,2,0
Orissa,Baleshwar,2025-04,3780204,7,0,0
Orissa,Baleshwar,2025-05,3024090,5,0,0
Orissa,Baleshwar,2025-06,8316475,9,2,0
