state,district,year_month,pincode,bio_age_5_17,bio_age_17_,month,pincode_lag_1,pincode_lag_2,pincode_lag_12,bio_age_5_17_lag_1,bio_age_5_17_lag_2,bio_age_5_17_lag_12,bio_age_17__lag_1,bio_age_17__lag_2,bio_age_17__lag_12,pincode_roll_3,pincode_roll_6,bio_age_5_17_roll_3,bio_age_5_17_roll_6,bio_age_17__roll_3,bio_age_17__roll_6,pincode_growth,bio_age_5_17_growth,bio_age_17__growth
Madhya Pradesh,Anuppur,2025-03-01,19863982,307,537,3.0,18892985.0,49888750.0,,345.0,25566.0,,570.0,28393.0,,29548572.333333332,,8739.333333333334,,9833.333333333334,,0.05139457846391138,-0.11014492753623184,-0.05789473684210522
Madhya Pradesh,Anuppur,2025-04-01,17922740,279,558,4.0,19863982.0,18892985.0,,307.0,345.0,,537.0,570.0,,18893235.666666668,,310.3333333333333,,555.0,,-0.09772672971612639,-0.0912052117263844,0.03910614525139655
Madhya Pradesh,Anuppur,2025-05-01,15983991,163,289,5.0,17922740.0,19863982.0,,279.0,307.0,,558.0,537.0,,17923571.0,,249.66666666666666,,461.3333333333333,,-0.10817257852314988,-0.41577060931899645,-0.48207885304659504
Madhya Pradesh,Anuppur,2025-06-01,17922527,250,460,6.0,15983991.0,17922740.0,,163.0,279.0,,289.0,558.0,,17276419.333333332,23412495.833333332,230.66666666666666,4485.0,435.6666666666667,5134.5,0.12127984806798242,0.5337423312883436,0.5916955017301038
Madhya Pradesh,Anuppur,2025-07-01,12109329,139,229,7.0,17922527.0,15983991.0,,250.0,163.0,,460.0,289.0,,15338615.666666666,17115925.666666668,184.0,247.16666666666666,326.0,440.5,-0.32435147119599816,-0.44399999999999995,-0.5021739130434782
Madhya Pradesh,Anuppur,2025-08-01,20348555,265,585,8.0,12109329.0,17922527.0,,139.0,250.0,,229.0,460.0,,16793470.333333332,17358520.666666668,218.0,233.83333333333334,424.6666666666667,443.0,0.6804031833638347,0.9064748201438848,1.554585152838428
Madhya Pradesh,Anuppur,2025-09-01,21311442,342,606,9.0,20348555.0,12109329.0,,265.0,139.0,,585.0,229.0,,17923108.666666668,17599764.0,248.66666666666666,239.66666666666666,473.3333333333333,454.5,0.04731967454200059,0.290566037735849,0.03589743589743599
Madhya Pradesh,Anuppur,2025-10-01,18405555,322,599,10.0,21311442.0,20348555.0,,342.0,265.0,,606.0,585.0,,20021850.666666668,17680233.166666668,309.6666666666667,246.83333333333334,596.6666666666666,461.3333333333333,-0.13635337299090322,-0.05847953216374269,-0.011551155115511524
Madhya Pradesh,Anuppur,2025-11-01,18408224,283,526,11.0,18405555.0,21311442.0,,322.0,342.0,,599.0,606.0,,19375073.666666668,18084272.0,315.6666666666667,266.8333333333333,577.0,500.8333333333333,0.0001450105688201031,-0.1211180124223602,-0.12186978297161932
Madhya Pradesh,Anuppur,2025-12-01,19374327,355,523,12.0,18408224.0,18405555.0,,283.0,322.0,,526.0,599.0,,18729368.666666668,18326238.666666668,320.0,284.3333333333333,549.3333333333334,511.3333333333333,0.05248214059107492,0.2544169611307421,-0.005703422053231932
Madhya Pradesh,Anuppur,,259643731,3378,5481,,19374327.0,18408224.0,49888750.0,355.0,283.0,25566.0,523.0,526.0,28393.0,99142094.0,59581972.333333336,1338.6666666666667,824.1666666666666,2176.6666666666665,1386.6666666666667,12.401432266524663,8.51549295774648,9.479923518164435
Madhya Pradesh,Ashok Nagar,2025-01-01,26985102,36921,20708,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Ashok Nagar,2025-02-01,10888623,459,494,2.0,26985102.0,,,36921.0,,,20708.0,,,,,,,,,-0.5964950215863554,-0.987568050702852,-0.9761444852231022
Madhya Pradesh,Ashok Nagar,2025-03-01,10415421,355,418,3.0,10888623.0,26985102.0,,459.0,36921.0,,494.0,20708.0,,16096382.0,,12578.333333333334,,7206.666666666667,,-0.043458387713487756,-0.2265795206971678,-0.15384615384615385
Madhya Pradesh,Ashok Nagar,2025-04-01,10415853,345,384,4.0,10415421.0,10888623.0,,355.0,459.0,,418.0,494.0,,10573299.0,,386.3333333333333,,432.0,,4.147695998080181e-05,-0.028169014084507005,-0.08133971291866027
Madhya Pradesh,Ashok Nagar,2025-05-01,10887624,228,241,5.0,10415853.0,10415421.0,,345.0,355.0,,384.0,418.0,,10572966.0,,309.3333333333333,,347.6666666666667,,0.04529355397008761,-0.33913043478260874,-0.37239583333333337
Madhya Pradesh,Ashok Nagar,2025-06-01,8520984,205,277,6.0,10887624.0,10415853.0,,228.0,345.0,,241.0,384.0,,9941487.0,13018934.5,259.3333333333333,6418.833333333333,300.6666666666667,3753.6666666666665,-0.21736974017471578,-0.10087719298245612,0.14937759336099576
Madhya Pradesh,Ashok Nagar,2025-07-01,7574642,135,175,7.0,8520984.0,10887624.0,,205.0,228.0,,277.0,241.0,,8994416.666666666,9783857.833333334,189.33333333333334,287.8333333333333,231.0,331.5,-0.11106017802638757,-0.3414634146341463,-0.36823104693140796
Madhya Pradesh,Ashok Nagar,2025-08-01,10414507,353,411,8.0,7574642.0,8520984.0,,135.0,205.0,,175.0,277.0,,8836711.0,9704838.5,231.0,270.1666666666667,287.6666666666667,317.6666666666667,0.37491738883501036,1.6148148148148147,1.3485714285714288
Madhya Pradesh,Ashok Nagar,2025-09-01,11362629,444,471,9.0,10414507.0,7574642.0,,353.0,135.0,,411.0,175.0,,9783926.0,9862706.5,310.6666666666667,285.0,352.3333333333333,326.5,0.09103858684813404,0.2577903682719547,0.14598540145985406
Madhya Pradesh,Ashok Nagar,2025-10-01,9468520,353,406,10.0,11362629.0,10414507.0,,444.0,353.0,,471.0,411.0,,10415218.666666666,9704817.666666666,383.3333333333333,286.3333333333333,429.3333333333333,330.1666666666667,-0.16669636929974574,-0.20495495495495497,-0.13800424628450103
Madhya Pradesh,Ashok Nagar,2025-11-01,10415389,389,438,11.0,9468520.0,11362629.0,,353.0,444.0,,406.0,471.0,,10415512.666666666,9626111.833333334,395.3333333333333,313.1666666666667,438.3333333333333,363.0,0.10000179542314958,0.10198300283286121,0.07881773399014769
Madhya Pradesh,Ashok Nagar,2025-12-01,10415178,440,459,12.0,10415389.0,9468520.0,,389.0,353.0,,438.0,406.0,,10099695.666666666,9941810.833333334,394.0,352.3333333333333,434.3333333333333,393.3333333333333,-2.0258484824675627e-05,0.13110539845758362,0.047945205479452024
Madhya Pradesh,Ashok Nagar,,145806019,4210,4657,,10415178.0,10415389.0,26985102.0,440.0,389.0,36921.0,459.0,438.0,20708.0,55545528.666666664,32980373.666666668,1679.6666666666667,1031.5,1851.3333333333333,1140.3333333333333,12.999378503180646,8.568181818181818,9.145969498910675
Madhya Pradesh,Balaghat,2025-01-01,73632999,44322,40444,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Balaghat,2025-02-01,28875501,1638,805,2.0,73632999.0,,,44322.0,,,40444.0,,,,,,,,,-0.6078456481176326,-0.9630431839718424,-0.9800959351201661
Madhya Pradesh,Balaghat,2025-03-01,29356162,1631,893,3.0,28875501.0,73632999.0,,1638.0,44322.0,,805.0,40444.0,,43954887.333333336,,15863.666666666666,,14047.333333333334,,0.016645979579713588,-0.004273504273504258,0.10931677018633534
Madhya Pradesh,Balaghat,2025-04-01,29838624,1333,570,4.0,29356162.0,28875501.0,,1631.0,1638.0,,893.0,805.0,,29356762.333333332,,1534.0,,756.0,,0.016434777815982793,-0.18270999386879216,-0.36170212765957444
Madhya Pradesh,Balaghat,2025-05-01,26469333,1205,414,5.0,29838624.0,29356162.0,,1333.0,1631.0,,570.0,893.0,,28554706.333333332,,1389.6666666666667,,625.6666666666666,,-0.11291710368413777,-0.0960240060015004,-0.27368421052631575
Madhya Pradesh,Balaghat,2025-06-01,27913265,1109,467,6.0,26469333.0,29838624.0,,1205.0,1333.0,,414.0,570.0,,28073740.666666668,36014314.0,1215.6666666666667,8539.666666666666,483.6666666666667,7265.5,0.05455112903676107,-0.07966804979253117,0.1280193236714975
Madhya Pradesh,Balaghat,2025-07-01,22138153,1167,322,7.0,27913265.0,26469333.0,,1109.0,1205.0,,467.0,414.0,,25506917.0,27431839.666666668,1160.3333333333333,1347.1666666666667,401.0,578.5,-0.20689489387930793,0.05229936880072139,-0.31049250535331907
Madhya Pradesh,Balaghat,2025-08-01,31281555,1060,651,8.0,22138153.0,27913265.0,,1167.0,1109.0,,322.0,467.0,,27110991.0,27832848.666666668,1112.0,1250.8333333333333,480.0,552.8333333333334,0.4130155754185998,-0.09168808911739501,1.0217391304347827
Madhya Pradesh,Balaghat,2025-09-01,30801721,1668,724,9.0,31281555.0,22138153.0,,1060.0,1167.0,,651.0,322.0,,28073809.666666668,28073775.166666668,1298.3333333333333,1257.0,565.6666666666666,524.6666666666666,-0.01533919909032655,0.5735849056603775,0.11213517665130568
Madhya Pradesh,Balaghat,2025-10-01,23100473,1279,493,10.0,30801721.0,31281555.0,,1668.0,1060.0,,724.0,651.0,,28394583.0,26950750.0,1335.6666666666667,1248.0,622.6666666666666,511.8333333333333,-0.25002654884121567,-0.23321342925659472,-0.319060773480663
Madhya Pradesh,Balaghat,2025-11-01,26950770,1417,692,11.0,23100473.0,30801721.0,,1279.0,1668.0,,493.0,724.0,,26950988.0,27030989.5,1454.6666666666667,1283.3333333333333,636.3333333333334,558.1666666666666,0.16667611091772883,0.10789679437060196,0.4036511156186613
Madhya Pradesh,Balaghat,2025-12-01,29838050,1436,652,12.0,26950770.0,23100473.0,,1417.0,1279.0,,692.0,493.0,,26629764.333333332,27351787.0,1377.3333333333333,1337.8333333333333,612.3333333333334,589.0,0.10713163297375172,0.013408609738885024,-0.05780346820809246
Madhya Pradesh,Balaghat,,414843808,13448,6922,,29838050.0,26950770.0,73632999.0,1436.0,1417.0,44322.0,652.0,692.0,40444.0,157210876.0,92802729.5,5433.666666666667,3384.6666666666665,2755.3333333333335,1689.0,12.903180938432639,8.364902506963789,9.616564417177914
Madhya Pradesh,Barwani,2025-01-01,32965819,61811,50159,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Barwani,2025-02-01,12193266,1086,866,2.0,32965819.0,,,61811.0,,,50159.0,,,,,,,,,-0.6301239778086508,-0.9824303117568071,-0.9827349030084331
Madhya Pradesh,Barwani,2025-03-01,12193266,977,940,3.0,12193266.0,32965819.0,,1086.0,61811.0,,866.0,50159.0,,19117450.333333332,,21291.333333333332,,17321.666666666668,,0.0,-0.10036832412523022,0.08545034642032334
Madhya Pradesh,Barwani,2025-04-01,13547820,647,680,4.0,12193266.0,12193266.0,,977.0,1086.0,,940.0,866.0,,12644784.0,,903.3333333333334,,828.6666666666666,,0.1110903346158445,-0.3377686796315251,-0.276595744680851
Madhya Pradesh,Barwani,2025-05-01,12193705,371,399,5.0,13547820.0,12193266.0,,647.0,977.0,,680.0,940.0,,12644930.333333334,,665.0,,673.0,,-0.09995076698686578,-0.42658423493044817,-0.41323529411764703
Madhya Pradesh,Barwani,2025-06-01,12193599,628,538,6.0,12193705.0,13547820.0,,371.0,647.0,,399.0,680.0,,12645041.333333334,15881245.833333334,548.6666666666666,10920.0,539.0,8930.333333333334,-8.693010040805582e-06,0.692722371967655,0.3483709273182958
Madhya Pradesh,Barwani,2025-07-01,7677181,347,316,7.0,12193599.0,12193705.0,,628.0,371.0,,538.0,399.0,,10688161.666666666,11666472.833333334,448.6666666666667,676.0,417.6666666666667,623.1666666666666,-0.3703925313601013,-0.447452229299363,-0.41263940520446096
Madhya Pradesh,Barwani,2025-08-01,12645146,617,686,8.0,7677181.0,12193599.0,,347.0,628.0,,316.0,538.0,,10838642.0,11741786.166666666,530.6666666666666,597.8333333333334,513.3333333333334,593.1666666666666,0.6471079684066325,0.7780979827089338,1.1708860759493671
Madhya Pradesh,Barwani,2025-09-01,13998590,753,789,9.0,12645146.0,7677181.0,,617.0,347.0,,686.0,316.0,,11440305.666666666,12042673.5,572.3333333333334,560.5,597.0,568.0,0.10703269064667187,0.220421393841167,0.15014577259475215
Madhya Pradesh,Barwani,2025-10-01,10838601,588,613,10.0,13998590.0,12645146.0,,753.0,617.0,,789.0,686.0,,12494112.333333334,11591137.0,652.6666666666666,550.6666666666666,696.0,556.8333333333334,-0.22573623486365413,-0.21912350597609564,-0.22306717363751583
Madhya Pradesh,Barwani,2025-11-01,11741043,793,780,11.0,10838601.0,13998590.0,,588.0,753.0,,613.0,789.0,,12192744.666666666,11515693.333333334,711.3333333333334,621.0,727.3333333333334,620.3333333333334,0.08326185270589814,0.3486394557823129,0.2724306688417619
Madhya Pradesh,Barwani,2025-12-01,12644927,695,727,12.0,11741043.0,10838601.0,,793.0,588.0,,780.0,613.0,,11741523.666666666,11590914.666666666,692.0,632.1666666666666,706.6666666666666,651.8333333333334,0.07698498336135895,-0.12358133669609084,-0.06794871794871793
Madhya Pradesh,Barwani,,166192383,8880,7741,,12644927.0,11741043.0,32965819.0,695.0,793.0,61811.0,727.0,780.0,50159.0,63526117.666666664,38010115.0,3456.0,2054.3333333333335,3082.6666666666665,1889.3333333333333,12.143008496608957,11.776978417266188,9.64786795048143
Madhya Pradesh,Betul,2025-01-01,75981217,47250,60434,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Betul,2025-02-01,29012394,1217,1454,2.0,75981217.0,,,47250.0,,,60434.0,,,,,,,,,-0.6181636048288093,-0.9742433862433862,-0.9759406956349075
Madhya Pradesh,Betul,2025-03-01,29012394,1163,1413,3.0,29012394.0,75981217.0,,1217.0,47250.0,,1454.0,60434.0,,44668668.333333336,,16543.333333333332,,21100.333333333332,,0.0,-0.044371405094494665,-0.028198074277854146
Madhya Pradesh,Betul,2025-04-01,31312392,976,1393,4.0,29012394.0,29012394.0,,1163.0,1217.0,,1413.0,1454.0,,29779060.0,,1118.6666666666667,,1420.0,,0.07927639477114501,-0.1607910576096303,-0.014154281670205271
Madhya Pradesh,Betul,2025-05-01,23482518,534,661,5.0,31312392.0,29012394.0,,976.0,1163.0,,1393.0,1413.0,,27935768.0,,891.0,,1155.6666666666667,,-0.250056718758503,-0.4528688524590164,-0.5254845656855707
Madhya Pradesh,Betul,2025-06-01,27627730,772,836,6.0,23482518.0,31312392.0,,534.0,976.0,,661.0,1393.0,,27474213.333333332,36071440.833333336,760.6666666666666,8652.0,963.3333333333334,11031.833333333334,0.176523318325573,0.44569288389513106,0.26475037821482594
Madhya Pradesh,Betul,2025-07-01,17498079,511,608,7.0,27627730.0,23482518.0,,772.0,534.0,,836.0,661.0,,22869442.333333332,26324251.166666668,605.6666666666666,862.1666666666666,701.6666666666666,1060.8333333333333,-0.3666479656490056,-0.3380829015544041,-0.2727272727272727
Madhya Pradesh,Betul,2025-08-01,33176282,1078,1387,8.0,17498079.0,27627730.0,,511.0,772.0,,608.0,836.0,,26100697.0,27018232.5,787.0,839.0,943.6666666666666,1049.6666666666667,0.8959956690102953,1.1095890410958904,1.28125
Madhya Pradesh,Betul,2025-09-01,30393505,1199,1437,9.0,33176282.0,17498079.0,,1078.0,511.0,,1387.0,608.0,,27022622.0,27248417.666666668,929.3333333333334,845.0,1144.0,1053.6666666666667,-0.08387850694059085,0.11224489795918369,0.03604902667627985
Madhya Pradesh,Betul,2025-10-01,25328525,848,1063,10.0,30393505.0,33176282.0,,1199.0,1078.0,,1437.0,1387.0,,29632770.666666668,26251106.5,1041.6666666666667,823.6666666666666,1295.6666666666667,998.6666666666666,-0.16664678851616488,-0.29274395329441205,-0.26026443980514957
Madhya Pradesh,Betul,2025-11-01,26709613,1025,1299,11.0,25328525.0,30393505.0,,848.0,1199.0,,1063.0,1437.0,,27477214.333333332,26788955.666666668,1024.0,905.5,1266.3333333333333,1105.0,0.054526980943422565,0.20872641509433953,0.22201317027281275
Madhya Pradesh,Betul,2025-12-01,29012394,1191,1350,12.0,26709613.0,25328525.0,,1025.0,848.0,,1299.0,1063.0,,27016844.0,27019733.0,1021.3333333333334,975.3333333333334,1237.3333333333333,1190.6666666666667,0.08621543861380543,0.16195121951219504,0.03926096997690531
Madhya Pradesh,Betul,,407088066,11815,12908,,29012394.0,26709613.0,75981217.0,1191.0,1025.0,47250.0,1350.0,1299.0,60434.0,154270024.33333334,91951397.5,4677.0,2859.3333333333335,5185.666666666667,3240.6666666666665,13.031522734731922,8.920235096557514,8.561481481481481
Madhya Pradesh,Bhind,2025-01-01,75419577,36723,18832,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhind,2025-02-01,29116720,749,706,2.0,75419577.0,,,36723.0,,,18832.0,,,,,,,,,-0.6139368429499412,-0.9796040628488958,-0.9625106202209006
Madhya Pradesh,Bhind,2025-03-01,28640388,819,802,3.0,29116720.0,75419577.0,,749.0,36723.0,,706.0,18832.0,,44392228.333333336,,12763.666666666666,,6780.0,,-0.016359397624457706,0.09345794392523366,0.13597733711048154
Madhya Pradesh,Bhind,2025-04-01,29117960,637,542,4.0,28640388.0,29116720.0,,819.0,749.0,,802.0,706.0,,28958356.0,,735.0,,683.3333333333334,,0.01667477409873075,-0.2222222222222222,-0.32418952618453867
Madhya Pradesh,Bhind,2025-05-01,27208038,384,389,5.0,29117960.0,28640388.0,,637.0,819.0,,542.0,802.0,,28322128.666666668,,613.3333333333334,,577.6666666666666,,-0.06559257585352818,-0.3971742543171115,-0.28228782287822873
Madhya Pradesh,Bhind,2025-06-01,27684950,660,633,6.0,27208038.0,29117960.0,,384.0,637.0,,389.0,542.0,,28003649.333333332,36197938.833333336,560.3333333333334,6662.0,521.3333333333334,3650.6666666666665,0.017528349526709786,0.71875,0.6272493573264781
Madhya Pradesh,Bhind,2025-07-01,21479831,288,241,7.0,27684950.0,27208038.0,,660.0,384.0,,633.0,389.0,,25457606.333333332,27207981.166666668,444.0,589.5,421.0,552.1666666666666,-0.2241332926373355,-0.5636363636363637,-0.6192733017377567
Madhya Pradesh,Bhind,2025-08-01,29118048,609,525,8.0,21479831.0,27684950.0,,288.0,660.0,,241.0,633.0,,26094276.333333332,27208202.5,519.0,566.1666666666666,466.3333333333333,522.0,0.35559949237961885,1.1145833333333335,1.1784232365145226
Madhya Pradesh,Bhind,2025-09-01,30548917,781,696,9.0,29118048.0,21479831.0,,609.0,288.0,,525.0,241.0,,27048932.0,27526290.666666668,559.3333333333334,559.8333333333334,487.3333333333333,504.3333333333333,0.04914027890880601,0.2824302134646963,0.3257142857142856
Madhya Pradesh,Bhind,2025-10-01,23390354,551,468,10.0,30548917.0,29118048.0,,781.0,609.0,,696.0,525.0,,27685773.0,26571689.666666668,647.0,545.5,563.0,492.0,-0.2343311548491228,-0.29449423815621,-0.3275862068965517
Madhya Pradesh,Bhind,2025-11-01,26730930,692,653,11.0,23390354.0,30548917.0,,551.0,781.0,,468.0,696.0,,26890067.0,26492171.666666668,674.6666666666666,596.8333333333334,605.6666666666666,536.0,0.14281853109191944,0.2558983666061705,0.3952991452991452
Madhya Pradesh,Bhind,2025-12-01,28640388,740,642,12.0,26730930.0,23390354.0,,692.0,551.0,,653.0,468.0,,26253890.666666668,26651411.333333332,661.0,610.1666666666666,587.6666666666666,537.5,0.07143253152808371,0.06936416184971095,-0.016845329249617125
Madhya Pradesh,Bhind,,400961182,7806,6797,,28640388.0,26730930.0,75419577.0,740.0,692.0,36723.0,642.0,653.0,18832.0,152110833.33333334,89898303.16666667,3079.3333333333335,1863.1666666666667,2697.3333333333335,1630.1666666666667,12.999851608155588,9.54864864864865,9.587227414330219
Madhya Pradesh,Bhopal,2025-01-01,109056836,61283,62573,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal,2025-02-01,45751714,1474,1865,2.0,109056836.0,,,61283.0,,,62573.0,,,,,,,,,-0.5804782563103151,-0.9759476526932428,-0.9701948124590478
Madhya Pradesh,Bhopal,2025-03-01,42052301,1283,1723,3.0,45751714.0,109056836.0,,1474.0,61283.0,,1865.0,62573.0,,65620283.666666664,,21346.666666666668,,22053.666666666668,,-0.08085845701868133,-0.12957937584803259,-0.07613941018766757
Madhya Pradesh,Bhopal,2025-04-01,43901800,944,1382,4.0,42052301.0,45751714.0,,1283.0,1474.0,,1723.0,1865.0,,43901938.333333336,,1233.6666666666667,,1656.6666666666667,,0.04398092270860521,-0.2642244738893219,-0.19791062100986656
Madhya Pradesh,Bhopal,2025-05-01,37893484,823,844,5.0,43901800.0,42052301.0,,944.0,1283.0,,1382.0,1723.0,,41282528.333333336,,1016.6666666666666,,1316.3333333333333,,-0.1368580787120346,-0.12817796610169496,-0.3892908827785818
Madhya Pradesh,Bhopal,2025-06-01,41589274,1231,1341,6.0,37893484.0,43901800.0,,823.0,944.0,,844.0,1382.0,,41128186.0,53374234.833333336,999.3333333333334,11173.0,1189.0,11621.333333333334,0.09753101615042836,0.4957472660996354,0.588862559241706
Madhya Pradesh,Bhopal,2025-07-01,32808739,638,772,7.0,41589274.0,37893484.0,,1231.0,823.0,,1341.0,844.0,,37430499.0,40666218.666666664,897.3333333333334,1065.5,985.6666666666666,1321.1666666666667,-0.21112498862086415,-0.4817221770917953,-0.424310216256525
Madhya Pradesh,Bhopal,2025-08-01,48528214,1195,1683,8.0,32808739.0,41589274.0,,638.0,1231.0,,772.0,1341.0,,40975409.0,41128968.666666664,1021.3333333333334,1019.0,1265.3333333333333,1290.8333333333333,0.4791246320073441,0.8730407523510972,1.1800518134715028
Madhya Pradesh,Bhopal,2025-09-01,43440761,1356,1549,9.0,48528214.0,32808739.0,,1195.0,638.0,,1683.0,772.0,,41592571.333333336,41360378.666666664,1063.0,1031.1666666666667,1334.6666666666667,1261.8333333333333,-0.10483495230218032,0.13472803347280338,-0.07961972667855022
Madhya Pradesh,Bhopal,2025-10-01,34658788,1254,1433,10.0,43440761.0,48528214.0,,1356.0,1195.0,,1549.0,1683.0,,42209254.333333336,39819876.666666664,1268.3333333333333,1082.8333333333333,1555.0,1270.3333333333333,-0.20215974117028013,-0.0752212389380531,-0.07488702388637836
Madhya Pradesh,Bhopal,2025-11-01,39279044,1345,1761,11.0,34658788.0,43440761.0,,1254.0,1356.0,,1433.0,1549.0,,39126197.666666664,40050803.333333336,1318.3333333333333,1169.8333333333333,1581.0,1423.1666666666667,0.13330691194394917,0.07256778309409895,0.22889043963712496
Madhya Pradesh,Bhopal,2025-12-01,43438300,1293,1679,12.0,39279044.0,34658788.0,,1345.0,1254.0,,1761.0,1433.0,,39125377.333333336,40358974.333333336,1297.3333333333333,1180.1666666666667,1624.3333333333333,1479.5,0.10588994986741529,-0.03866171003717467,-0.04656445201590009
Madhya Pradesh,Bhopal,,597526773,15690,18024,,43438300.0,39279044.0,109056836.0,1293.0,1345.0,61283.0,1679.0,1761.0,62573.0,226748039.0,134478646.66666666,6109.333333333333,3688.8333333333335,7154.666666666667,4354.833333333333,12.755758696818246,11.134570765661254,9.734961286480047
Madhya Pradesh,Burhanpur,2025-01-01,17115819,24072,29529,1.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Burhanpur,2025-02-01,6755970,691,571,2.0,17115819.0,,,24072.0,,,29529.0,,,,,,,,,-0.6052791864648721,-0.9712944499833832,-0.980663076975177
