state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score,lifecycle_cluster
Odisha,Baudh,2025-12,3048079,7171479,72476929,0.0009381943736585,0.0014676797609741,0.0184547904636843,0.0077813492151317,0
Odisha,Baudh,NaT,60961687,11155320,14349143,0.0193685823022902,0.0022956977706955,0.0036312166875417,-0.0015029506771631,0
Odisha,Bhadrak,2025-01,31757726,10359023,3984554,0.0100747332593738,0.0021301921049104,0.0009880702635424,-0.0007676417044936,0
Odisha,Bhadrak,2025-02,43855825,7968401,4781460,0.0139248242046486,0.0016333153293473,0.0011912948433268,-0.00165512077186,0
Odisha,Bhadrak,2025-03,32513742,7171624,4781439,0.0103153272862605,0.0014677098983745,0.0011912894879698,-0.0009994657027143,0
Odisha,Bhadrak,2025-04,19659430,4781153,4781461,0.0062245796209507,0.0009708645072767,0.0011912950983438,-0.0003800520819419,0
Odisha,Bhadrak,2025-05,34782087,11155625,4781452,0.0110372038840019,0.0022957611631585,0.0011912928031908,-0.0008126191902606,0
Odisha,Bhadrak,2025-06,34782243,6374638,2390724,0.0110372535293377,0.0013020610279764,0.0005816165136674,-0.0014539796892099,0
Odisha,Bhadrak,2025-07,9829721,11952700,3187656,0.0030963795941873,0.0024614285316852,0.0007848477238939,0.0006792345833941,0
Odisha,Bhadrak,2025-08,37050584,10358833,3984588,0.0117591288541218,0.0021301526145236,0.0009880789341205,-0.0011045331513666,0
Odisha,Bhadrak,2025-09,37050583,8765129,3984549,0.0117591285358825,0.0017989105759571,0.0009880689884573,-0.0012370338814106,0
Odisha,Bhadrak,2025-10,36294371,161756241,3984532,0.0115184721340868,0.0335972167993492,0.0009880646531683,0.0115304181541896,0
Odisha,Bhadrak,2025-11,38561787,16733846,4781465,0.0122400530874888,0.0034551617140856,0.0011912961184118,-0.0005894274844987,0
Odisha,Bhadrak,2025-12,37806724,7169684,65346740,0.0119997623426856,0.0014673066807414,0.0166364710341547,0.0048415586174213,0
Odisha,Bhadrak,NaT,883158523,22305856,2388836,0.2810239542344548,0.0046132713450543,0.0005811350415657,-0.0541270282922429,2
Odisha,Boudh,2025-01,9906291,15137390,1592524,0.0031207471798452,0.0031233476884436,0.0003780619418811,0.0007764144161608,0
Odisha,Boudh,2025-02,14478394,8762785,796262,0.0045757701847953,0.0017984233892911,0.0001750015930465,-0.0001257840440239,0
Odisha,Boudh,2025-03,12192346,18322421,2388786,0.0038482597961579,0.003785337720054,0.0005811222907156,0.0009769320450763,0
Odisha,Boudh,2025-04,7620221,5576605,2388787,0.0023932297899425,0.0011361945447628,0.0005811225457326,0.0002082808782097,0
Odisha,Boudh,2025-05,8382236,17527455,796262,0.0026357329345823,0.0036201086948203,0.0001750015930465,0.0009908975282303,0
Odisha,Boudh,2025-06,12192326,5577047,1592524,0.0038482534313712,0.0011362864118731,0.0003780619418811,-0.0001639113447725,0
Odisha,Boudh,2025-07,3810100,16730208,796292,0.0011806994277343,0.0034544055771014,0.0001750092435566,0.0012156260427163,0
Odisha,Boudh,2025-08,10668307,19120241,796262,0.0033632506427243,0.0039511599324656,0.0001750015930465,0.00097781448166,0
Odisha,Boudh,2025-09,13714400,14340682,5573865,0.0043326372445173,0.0029577565987166,0.0013933715915808,0.0008739238272155,0
Odisha,Boudh,2025-10,14478396,223861099,21504096,0.0045757708212739,0.0465053476497497,0.0054558513581333,0.0198693254388984,0
Odisha,Boudh,2025-11,16002432,7965472,7962109,0.0050607790199895,0.0016327065538589,0.0020024144188688,0.0004418925850931,0
Odisha,Boudh,2025-12,11428317,5575212,7166013,0.0036051157175033,0.0011359050178747,0.0017993964028567,0.0004530974247919,0
Odisha,Boudh,NaT,288041723,9557551,7962508,0.0916343812890785,0.0019636108456966,0.002002516170653,-0.0167404254512758,0
Odisha,Cuttack,2025-01,41462616,11946723,3184949,0.0131632109709455,0.0024601862472556,0.0007841573928668,-0.00133490473814,0
Odisha,Cuttack,2025-02,64834091,4778597,6369453,0.0206009335648187,0.0009703332576528,0.0015962600589553,-0.0030935493863204,0
Odisha,Cuttack,2025-03,36940595,7964503,5573487,0.011724126028225,0.0016325051528864,0.0013932751951537,-0.0011345130664289,0
Odisha,Cuttack,2025-04,35431130,5575217,7165610,0.0112437548948172,0.0011359060570954,0.0017992936310045,-0.0010746711037234,0
Odisha,Cuttack,2025-05,37696016,10353668,7166146,0.011964530702709,0.0021290790995364,0.0017994303201181,-0.0008215023726799,0
Odisha,Cuttack,2025-06,54282583,7168105,6369612,0.0172430287063948,0.0014669784948431,0.0015963006066588,-0.0022232941006781,0
Odisha,Cuttack,2025-07,20355181,10353936,6369623,0.0064459949544891,0.0021291348017662,0.0015963034118458,0.000200976294547,0
Odisha,Cuttack,2025-08,55786959,6371638,4777288,0.0177217803198415,0.001301437495554,0.0011902309123903,-0.0025476887007905,0
Odisha,Cuttack,2025-09,60311326,10353836,87583456,0.0191616118520351,0.0021291140173521,0.0223072117048063,0.0059422079184563,0
Odisha,Cuttack,2025-10,52772186,113094629,7971558,0.0167623609739295,0.0234831858633567,0.00200482407453,0.0068427317803688,0
Odisha,Cuttack,2025-11,58046016,4778551,4782667,0.0184407011106666,0.0009703236968223,0.0011916026488494,-0.0028233696838645,0
Odisha,Cuttack,2025-12,44475847,5575186,4782674,0.0141221395918075,0.001135899613927,0.0011916044339684,-0.0018934262992032,0
Odisha,Cuttack,NaT,1168501894,9556989,4782677,0.3718314380367674,0.0019634940372895,0.0011916051990195,-0.0731042479128298,2
Odisha,Debagarh,2025-01,6913051,8761091,8768218,0.002168180481471,0.0017980713013165,0.0022079859201317,0.0011687867922851,0
Odisha,Debagarh,2025-02,6913038,2389348,3985552,0.0021681763443597,0.000473741852095,0.0009883247705113,0.0001511913801706,0
Odisha,Debagarh,2025-03,6144928,5575268,1594227,0.0019237335309908,0.0011359166571466,0.0003784962358372,0.0002210184509953,0
Odisha,Debagarh,2025-04,2304348,1592936,5579782,0.0007015099169665,0.0003082122842337,0.0013948805271875,0.0005409351411751,0
Odisha,Debagarh,2025-05,6913020,9556751,3188456,0.0021681706160517,0.001963444570384,0.0007850517374963,0.0006657643999418,0
Odisha,Debagarh,2025-06,6144932,4778695,5579773,0.0019237348039481,0.0009703536263786,0.0013948782320345,0.0005613457825756,0
Odisha,Debagarh,2025-07,768110,7964670,4782674,0.0002126185619208,0.001632539862858,0.0011916044339684,0.0010871340063464,0
Odisha,Debagarh,2025-08,6144930,10353147,4782675,0.0019237341674695,0.0021289708127391,0.0011916046889854,0.0009434833671959,0
Odisha,Debagarh,2025-09,5376807,7964486,38261319,0.0016792872169893,0.001632501619536,0.0097292281460223,0.0042088344628254,0
Odisha,Debagarh,2025-10,6913048,100349246,41467603,0.002168179526753,0.0208341326845785,0.0105468850824359,0.0121187712014551,0
Odisha,Debagarh,2025-11,7681142,7173013,17538453,0.0024126172482925,0.0014679985938861,0.0044445449653465,0.0018824939740345,0
Odisha,Debagarh,2025-12,5376810,3984554,16741497,0.0016792881717073,0.000805296072561,0.0042413076347119,0.0016827838485677,0
Odisha,Debagarh,NaT,145941960,5578365,14351327,0.0464126476223273,0.0011365603504506,0.0036317736446762,-0.0073751959264147,0
Odisha,Dhenkanal,2025-01,18217035,3187654,18335616,0.005765552799546,0.000639665076759,0.0046478350845007,0.0009618895045947,0
Odisha,Dhenkanal,2025-02,20494017,2390727,17541600,0.0064901780303986,0.0004740284691651,0.0044453475038549,0.0006697147831283,0
Odisha,Dhenkanal,2025-03,22012040,3984559,8769998,0.0069732726560104,0.0008052971117817,0.0022084398503971,-0.0001891597463305,0
Odisha,Dhenkanal,2025-04,14421759,3984569,17538641,0.0045577467002225,0.0008052991902231,0.0044445929085431,0.001188407499462,0
Odisha,Dhenkanal,2025-05,12144654,6375247,18338588,0.003833082325932,0.0013021876050581,0.0046485929950336,0.0016136957748503,0
Odisha,Dhenkanal,2025-06,25048456,4781472,17541422,0.0079395796557867,0.0009709308095576,0.0044453021108284,0.000578577236997,0
Odisha,Dhenkanal,2025-07,3036313,4781472,15947271,0.0009344499696771,0.0009709308095576,0.0040387665004955,0.0018169889300858,0
Odisha,Dhenkanal,2025-08,22771373,5578381,17540027,0.0072149222827615,0.0011365636759569,0.0044449463621092,0.0007896195586741,0
Odisha,Dhenkanal,2025-09,23530144,5578370,238368536,0.007456393059008,0.0011365613896713,0.0607599709019581,0.0232673343048501,0
Odisha,Dhenkanal,2025-10,22771445,78894199,5593184,0.0072149451959934,0.0163748268750797,0.0013982982650616,0.0056662610168578,0
Odisha,Dhenkanal,2025-11,22771140,2388844,3194489,0.0072148481329971,0.000473637098648,0.0007865902550754,-0.00093887868511,0
Odisha,Dhenkanal,2025-12,22012327,2388572,3194497,0.0069733639906987,0.0004735805650417,0.0007865922952114,-0.0008906036540384,0
Odisha,Dhenkanal,NaT,573833908,2388604,1597253,0.182584695358982,0.0004735872160542,0.0003792679172882,-0.0361757970184594,2
Odisha,Gajapati,2025-01,14462091,2388788,2395877,0.0045705819289642,0.0004736254593761,0.0005829306162838,-0.0004914939555288,0
Odisha,Gajapati,2025-02,19028993,2388788,3194482,0.0060239497711481,0.0004736254593761,0.0007865884699563,-0.0007007043824966,0
Odisha,Gajapati,2025-03,13701077,2388849,1597242,0.0043283973418959,0.0004736381378687,0.0003792651121012,-0.0005245181683911,0
Odisha,Gajapati,2025-04,12178645,7166459,3194504,0.003843899599069,0.0014666363833873,0.0007865940803304,0.0001325122656733,0
Odisha,Gajapati,2025-05,16745313,3184837,2395875,0.0052971929732491,0.0006390795798144,0.0005829301062498,-0.0005706347202241,0
Odisha,Gajapati,2025-06,15984320,2388817,1597264,0.0050550150692067,0.0004736314868562,0.0003792707224752,-0.0006698421301087,0
Odisha,Gajapati,2025-07,7611530,3185081,2395890,0.0023904639719073,0.0006391302937847,0.0005829339315048,1.073289573438256e-05,0
Odisha,Gajapati,2025-08,12939677,2388818,2395876,0.0040860899144453,0.0004736316947004,0.0005829303612668,-0.0003945931605021,0
Odisha,Gajapati,2025-09,15223087,32646645,37535667,0.0048127607877246,0.0067625437499341,0.0095441745477688,0.0055601351615362,0
Odisha,Gajapati,2025-10,16745723,7963495,37470517,0.0052973234513753,0.0016322956459925,0.009527560190024,0.0034044776441315,0
Odisha,Gajapati,2025-11,19790370,3184910,19129491,0.0062662498790941,0.0006390947524366,0.0048502867077491,0.0009425026082555,0
Odisha,Gajapati,2025-12,11417238,7962206,16738166,0.0036015899439431,0.001632027734895,0.004240458173075,0.0016286763743994,0
Odisha,Gajapati,NaT,354697851,6369422,16738149,0.1128469829432619,0.001300976912938,0.0042404538377859,-0.0203528242883627,0
Odisha,Ganjam,2025-01,63160979,3980903,18332102,0.0200684835194331,0.000804537233603,0.0046469389547522,-0.0018331062285445,0
Odisha,Ganjam,2025-02,97404973,7165636,14346984,0.0309662692979626,0.0014664653276594,0.0036306661058322,-0.0041544012861958,0
Odisha,Ganjam,2025-03,60119698,4777444,13549970,0.0191006282853061,0.0009700936133585,0.0034274139842114,-0.0020611226180332,0
Odisha,Ganjam,2025-04,46420597,7166021,20723599,0.0147410355328824,0.0014665453476537,0.0052568113523509,-0.0002588644265746,0
Odisha,Ganjam,2025-05,57834075,3184917,15941145,0.0183732531483849,0.0006390962073456,0.0040372042663352,-0.0018041304402046,0
Odisha,Ganjam,2025-06,75330729,7166220,16738188,0.0239413766310911,0.0014665867086377,0.004240463783449,-0.0025054551293835,0
Odisha,Ganjam,2025-07,33480570,6369699,18332415,0.0106230099832229,0.001301034485765,0.0046470187750742,0.0002546193076911,0
Odisha,Ganjam,2025-08,74573295,5573636,20723639,0.0237003313408316,0.0011355774555088,0.0052568215530311,-0.0021831066647503,0
Odisha,Ganjam,2025-09,80662969,97137379,226364717,0.0256383051272153,0.0201665649476056,0.0576987929561481,0.0260184821360584,0
Odisha,Ganjam,2025-10,85987801,5580313,11182810,0.0273328761063675,0.0011369652308369,0.0028237479354145,-0.0038822899547728,0
Odisha,Ganjam,2025-11,82946711,9565376,3194525,0.0263650816559529,0.0019652372260984,0.0007865994356875,-0.0041722816664762,0
Odisha,Ganjam,2025-12,66964176,9565378,2395896,0.0212788103925059,0.0019652376417867,0.0005829354616069,-0.0032364928371437,0
Odisha,Ganjam,NaT,1767719324,3188454,4791745,0.562525992734477,0.0006398313520716,0.0011939176932026,-0.1117716989287856,2
Odisha,Jagatsinghapur,2025-01,21869841,7174033,3194525,0.006928019341227,0.0014682105949097,0.0007865994356875,-0.0004836798560064,0
Odisha,Jagatsinghapur,2025-02,28657011,7971174,5590373,0.0090879637887837,0.0016338916811497,0.0013975814122662,-0.0006050035203903,0
Odisha,Jagatsinghapur,2025-03,17345047,3985585,1597261,0.0054880519208386,0.0008055103598702,0.0003792699574242,-0.0006236982572499,0
Odisha,Jagatsinghapur,2025-04,12820330,8768250,6389007,0.0040481090048788,0.0017995592575205,0.0016012466614318,0.0005507005666051,0
Odisha,Jagatsinghapur,2025-05,23378078,3188453,3194519,0.007407999676735,0.0006398311442275,0.0007865979055854,-0.0009110283154217,0
Odisha,Jagatsinghapur,2025-06,25640558,10362449,3194517,0.0081280098007937,0.0021309041789368,0.0007865973955514,-0.0004586013303634,0
Odisha,Jagatsinghapur,2025-07,8295401,7174024,2395890,0.0026080986221806,0.0014682087243125,0.0005829339315048,0.0002988373378908,0
Odisha,Jagatsinghapur,2025-08,24132100,10362451,4791762,0.0076479591343934,0.0021309045946251,0.0011939220284916,-0.0001996611776319,0
Odisha,Jagatsinghapur,2025-09,24131994,135509339,63091498,0.0076479254010242,0.0281419520045462,0.0160613459782983,0.0161517341129329,0
Odisha,Jagatsinghapur,2025-10,24886105,15147580,2391366,0.0078879131819832,0.0031254656202383,0.0005817802345833,-9.468429446795462e-05,0
Odisha,Jagatsinghapur,2025-11,21869627,15146800,2391351,0.00692795123801,0.0031253035018085,0.0005817764093283,9.724171685274284e-05,0
Odisha,Jagatsinghapur,2025-12,18853314,21523825,2391363,0.0059680418035265,0.0044507307837818,0.0005817794695323,0.0008193957406203,0
Odisha,Jagatsinghapur,NaT,619894309,16741203,3188478,0.1972429266088523,0.0034566908234295,0.0007850573478704,-0.0377518860532504,2
Odisha,Jagatsinghpur,2025-01,6787149,14349665,1594253,0.0021281135130826,0.0029596236626334,0.0003785028662792,0.0009096279089485,0
Odisha,Jagatsinghpur,2025-02,10557846,10362614,1594263,0.0033280976078627,0.00213093847322,0.0003785054164493,0.0003381580342951,0
Odisha,Jagatsinghpur,2025-03,6787088,11956831,1594283,0.0021280941004834,0.0024622871358308,0.0003785105167893,0.0007107002409514,0
Odisha,Jagatsinghpur,2025-04,3770646,17536800,2391429,0.0011681436131261,0.0036220509983161,0.0005817963006545,0.001447910196963,0
Odisha,Jagatsinghpur,2025-05,6032996,11956892,2391408,0.0018881123660717,0.0024622998143234,0.0005817909452974,0.000840013830634,0
Odisha,Jagatsinghpur,2025-06,8295397,17538266,2391409,0.0026080973492232,0.0036223556978265,0.0005817912003144,0.0011600392894117,0
Odisha,Jagatsinghpur,2025-07,3770666,20729690,2391456,0.0011681499779128,0.004285674477029,0.0005818031861136,0.0017133610696745,0
Odisha,Jagatsinghpur,2025-08,6787057,15942470,2391403,0.0021280842350641,0.0032906788493174,0.0005817896702124,0.0011233705607991,0
Odisha,Jagatsinghpur,2025-09,6787066,265454906,27899269,0.0021280870992181,0.0551503767281883,0.0070867292101935,0.0244692249555091,0
Odisha,Jagatsinghpur,2025-10,8295368,3195227,26359481,0.0026080881202826,0.0006412390804372,0.0066940570891941,0.002412500843796,0
Odisha,Jagatsinghpur,2025-11,9049498,2395880,16770990,0.0028480819477889,0.0004750994900227,0.0042488288511811,0.0013199549469237,0
Odisha,Jagatsinghpur,2025-12,7541264,1597269,13576546,0.0023681025669989,0.0003091128728957,0.0034341913160829,0.0010237011621916,0
Odisha,Jagatsinghpur,NaT,234533759,798624,12777878,0.0746060425644171,0.000143119189068,0.0032305173963392,-0.0135717538787205,0
Odisha,Jajapur,2025-01,23401404,798619,11979215,0.0074154229273952,0.0001431181498473,0.0030268447516804,-0.0002150994248679,0
Odisha,Jajapur,2025-02,42272600,2395885,11979282,0.0134209797381062,0.0004751005292434,0.0030268618378196,-0.0012834110007959,0
Odisha,Jajapur,2025-03,19628475,798625,7986168,0.0062147285224259,0.0001431193969121,0.0020085498729437,-0.0003822779965428,0
Odisha,Jajapur,2025-04,17364162,3194503,12777872,0.0054941350656715,0.0006410886012793,0.0032305158662371,0.0004498147738723,0
Odisha,Jajapur,2025-05,30197818,798641,15173775,0.0095783091793377,0.0001431227224184,0.003841511868751,-0.0003218079993997,0
Odisha,Jajapur,2025-06,27177628,2395871,12777890,0.0086171659309637,0.0004750976194254,0.0032305204565432,-0.0002411859558052,0
Odisha,Jajapur,2025-07,10570257,3993102,12777876,0.0033320472762132,0.0008070727242766,0.0032305168863051,0.00094862638899,0
Odisha,Jajapur,2025-08,32461874,2395886,14375145,0.0102988208485838,0.0004751007370875,0.0036378476396534,-0.0004145848190203,0
Odisha,Jajapur,2025-09,36232401,54306337,170904710,0.0114987508426774,0.0112643838236265,0.0435555481852241,0.0196282226350047,0
Odisha,Jajapur,2025-10,30951443,13551083,21571231,0.0098181422959813,0.0027936430729865,0.005472971924629,0.00134301753985,0
Odisha,Jajapur,2025-11,24909517,11955718,9583523,0.007895363801226,0.0024620558053021,0.0024159025577542,0.0003721105849773,0
Odisha,Jajapur,2025-12,22648100,23114555,7986263,0.0071756919655772,0.0047813546938736,0.002008574099559,0.0012808331242576,0
Odisha,Jajapur,NaT,673396618,17535508,8784860,0.2142694656900907,0.0036217824636861,0.0022122299130955,-0.0405202881873054,2
Odisha,Jajpur,2025-01,30198933,13550151,10382150,0.0095786640161929,0.0027934493622473,0.0026195660218008,0.0002494733503806,0
Odisha,Jajpur,2025-02,33222445,16737955,7187709,0.0105408644556281,0.0034560157456602,0.0018049292517536,-3.794892160072488e-06,0
Odisha,Jajpur,2025-03,24156350,7970574,7986404,0.0076556764381965,0.0016337669746652,0.0020086100569564,-7.418447499061578e-05,0
Odisha,Jajpur,2025-04,15095099,20723387,9583710,0.0047720299720896,0.0042843644354096,0.0024159502459338,0.0017257198781194,0
Odisha,Jajpur,2025-05,32459683,12752856,9583551,0.0102981235862072,0.0026277362680096,0.0024159096982303,-4.2166330745437713e-05,0
Odisha,Jajpur,2025-06,32459946,19926730,8784918,0.0102982072831515,0.0041187839457338,0.0022122447040817,0.0004727700032958,0
Odisha,Jajpur,2025-07,12077710,15941371,8785006,0.0038117781120848,0.0032904504286066,0.0022122671455779,0.0014387314072568,0
Odisha,Jajpur,2025-08,28685944,15143996,9583599,0.0090971714073789,0.0031247207068377,0.0024159219390464,0.0003968227768779,0
Odisha,Jajpur,2025-09,39259468,242305592,133371112,0.0124620826229381,0.050338927449792,0.0339838425118465,0.0312366914600677,3
Odisha,Jajpur,2025-10,34726214,7986248,3985762,0.0110194228978002,0.0016370247237281,0.000988378324082,-0.0011537233604359,0
